year,LDPCombined,,YearCalc,...2,kuname,pid,year,name_jp,prewruns,prewwins,run1946,win1946,totcruns,totcwins,legis,yr,ken,kunr,kucode,kucoder,region,prcode,result,inc,party_jp,party_en,party_id,ku_vote,ku_totvote,ku_electorate,ku_voteshare,ku_rank,ku_m,ku_ncand,pr_partyvote,pr_totvote,pr_electorate,pr_voteshare,pr_m,pr_partyseats,pr_rank,pr_ncand,pr_rerank,byelection,bycause,mtentry,mtexit,poptotal,popmale,popfemale,popunder15,popover65,popdid,popdensity,work1st,work2nd,work3rd,depurgee,female,byear,age,exp,limit,totexp,LDPCombined
1993,0,132,1,944,Aichi 5,11064,1993,<U+4F0A><U+85E4><U+771F><U+7531><U+7F8E>,0,0,0,0,1,0,40,18,Aichi,5,2305,2305,Tokai,0,0,0,<U+56FD><U+6C11><U+515A>,Minor Party,99,2933,344782,550271,0.00850682,7,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,740154,366072,374081,132521,100814,404061,0.54589999,44613,162500,198888,0,1,1955,38,NA,27374300,57458368,0
1993,0,134,1,956,Aichi 5,11991,1993,<U+5409><U+5BCC><U+4E00><U+96C4>,0,0,0,0,2,0,40,18,Aichi,5,2305,2305,Tokai,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,13548,344782,550271,0.03929439,6,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,740154,366072,374081,132521,100814,404061,0.54589999,44613,162500,198888,0,0,1957,35,1433627,27374300,57458368,0
1993,0,136,1,971,Aichi 5,14353,1993,<U+5CF6><U+7530><U+9686>,0,0,0,0,1,0,40,18,Aichi,5,2305,2305,Tokai,0,0,0,<U+96D1><U+6C11><U+515A>,Minor Party,99,795,344782,550271,0.0023058,9,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,740154,366072,374081,132521,100814,404061,0.54589999,44613,162500,198888,0,0,1952,41,NA,27374300,57458368,0
1993,0,139,1,976,Aichi 5,15008,1993,<U+65E9><U+5DDD><U+52DD>,0,0,0,0,3,3,40,18,Aichi,5,2305,2305,Tokai,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,79059,344782,550271,0.22930141,2,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,740154,366072,374081,132521,100814,404061,0.54589999,44613,162500,198888,0,0,1940,53,8973418,27374300,57458368,0
1993,1,143,1,993,Aichi 5,15415,1993,<U+6751><U+7530><U+656C><U+6B21><U+90CE>,0,0,0,0,9,9,40,18,Aichi,5,2305,2305,Tokai,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,97729,344782,550271,0.28345157,1,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,740154,366072,374081,132521,100814,404061,0.54589999,44613,162500,198888,0,0,1924,69,11683989,27374300,57458368,1
1993,1,146,1,1005,Aichi 5,16772,1993,<U+6D45><U+91CE><U+52DD><U+4EBA>,0,0,0,0,3,1,40,18,Aichi,5,2305,2305,Tokai,0,0,1,<U+81EA><U+6C11><U+515A>,LDP,1,65305,344782,550271,0.18940954,4,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,740154,366072,374081,132521,100814,404061,0.54589999,44613,162500,198888,0,0,1938,55,21499407,27374300,57458368,1
1993,0,147,1,1036,Aichi 5,18984,1993,<U+897F><U+898B><U+4FCA><U+96C4>,0,0,0,0,1,0,40,18,Aichi,5,2305,2305,Tokai,0,0,0,<U+56FD><U+6C11><U+515A>,Minor Party,99,813,344782,550271,0.00235801,8,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,740154,366072,374081,132521,100814,404061,0.54589999,44613,162500,198888,0,0,1940,53,NA,27374300,57458368,0
1993,0,151,1,1050,Aichi 5,19224,1993,<U+8FD1><U+85E4><U+8C4A>,0,0,0,0,6,4,40,18,Aichi,5,2305,2305,Tokai,0,1,0,<U+7121><U+6240><U+5C5E> (<U+65E5><U+65B0>),JNPI,13.5,69070,344782,550271,0.20032948,3,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,740154,366072,374081,132521,100814,404061,0.54589999,44613,162500,198888,0,0,1935,58,11053768,27374300,57458368,0
1993,0,152,1,1067,Aichi 5,20154,1993,<U+9AD8><U+67F3><U+5927><U+592A><U+90CE>,0,0,0,0,1,0,40,18,Aichi,5,2305,2305,Tokai,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,15530,344782,550271,0.04504295,5,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,740154,366072,374081,132521,100814,404061,0.54589999,44613,162500,198888,0,0,1949,44,2814161,27374300,57458368,0
1993,0,153,1,1072,Aichi 6,10472,1993,<U+4E2D><U+6751><U+6566>,0,0,0,0,1,0,40,18,Aichi,6,2306,2306,Tokai,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,1418,490990,833480,0.00288804,8,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1115692,562251,553441,184100,126146,1073066,0.96179998,2956,200705,374449,0,0,1959,34,NA,28502700,85393952,0
1993,0,154,1,1082,Aichi 6,11062,1993,<U+4F0A><U+85E4><U+771F>,0,0,0,0,1,0,40,18,Aichi,6,2306,2306,Tokai,0,0,0,<U+56FD><U+6C11><U+515A>,Minor Party,99,877,490990,833480,0.00178619,9,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1115692,562251,553441,184100,126146,1073066,0.96179998,2956,200705,374449,0,0,1957,36,NA,28502700,85393952,0
1993,0,158,1,1098,Aichi 6,12439,1993,<U+585A><U+672C><U+4E09><U+90CE>,0,0,0,0,16,10,40,18,Aichi,6,2306,2306,Tokai,0,0,1,<U+6C11><U+4E3B><U+793E><U+4F1A><U+515A>,DSP,4,65296,490990,833480,0.13298845,5,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1115692,562251,553441,184100,126146,1073066,0.96179998,2956,200705,374449,0,0,1927,66,18053061,28502700,85393952,0
1993,0,159,1,1100,Aichi 6,12799,1993,<U+5927><U+8C37><U+5FE0><U+96C4>,0,0,0,0,2,1,40,18,Aichi,6,2306,2306,Tokai,0,1,0,<U+65B0><U+751F><U+515A>,Renewal,14,89269,490990,833480,0.18181429,3,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,1,1115692,562251,553441,184100,126146,1073066,0.96179998,2956,200705,374449,0,0,1935,57,15039493,28502700,85393952,0
1993,0,166,1,1129,Aichi 6,16985,1993,<U+6E21><U+8FBA><U+6075><U+5B50>,0,0,0,0,1,0,40,18,Aichi,6,2306,2306,Tokai,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,1601,490990,833480,0.00326076,7,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1115692,562251,553441,184100,126146,1073066,0.96179998,2956,200705,374449,0,1,1954,39,NA,28502700,85393952,0
1993,0,167,1,1130,Aichi 6,17096,1993,<U+702C><U+53E4><U+7531><U+8D77><U+5B50>,0,0,0,0,1,0,40,18,Aichi,6,2306,2306,Tokai,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,63306,490990,833480,0.12893542,6,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1115692,562251,553441,184100,126146,1073066,0.96179998,2956,200705,374449,0,1,1947,46,6623159,28502700,85393952,0
1993,1,170,1,1133,Aichi 6,17162,1993,<U+7247><U+5CA1><U+6B66><U+53F8>,0,0,0,0,3,3,40,18,Aichi,6,2306,2306,Tokai,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,79090,490990,833480,0.16108271,4,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1115692,562251,553441,184100,126146,1073066,0.96179998,2956,200705,374449,0,0,1949,44,21229424,28502700,85393952,1
1993,0,174,1,1145,Aichi 6,17819,1993,<U+77F3><U+7530><U+5E78><U+56DB><U+90CE>,0,0,0,0,10,9,40,18,Aichi,6,2306,2306,Tokai,0,1,1,<U+516C><U+660E><U+515A>,Komeito,3,89761,490990,833480,0.18281635,2,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1115692,562251,553441,184100,126146,1073066,0.96179998,2956,200705,374449,0,0,1930,63,12485850,28502700,85393952,0
1993,0,177,1,1163,Aichi 6,19119,1993,<U+8D64><U+677E><U+5E83><U+9686>,0,0,0,0,2,2,40,18,Aichi,6,2306,2306,Tokai,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,100372,490990,833480,0.20442779,1,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1115692,562251,553441,184100,126146,1073066,0.96179998,2956,200705,374449,0,0,1948,45,11962966,28502700,85393952,0
1993,1,184,1,1285,Akita 1,10741,1993,<U+4E8C><U+7530><U+5B5D><U+6CBB>,0,0,0,0,3,3,40,18,Akita,1,501,501,Tohoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,69264,395158,567570,0.17528179,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,730079,346741,383337,119028,123336,325452,0.44580001,39684,103662,213774,0,0,1938,55,12522096,25499000,69085872,1
1993,1,189,1,1309,Akita 1,11255,1993,<U+4F50><U+85E4><U+656C><U+592B>,0,0,0,0,5,3,40,18,Akita,1,501,501,Tohoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,79160,395158,567570,0.20032493,1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,1,730079,346741,383337,119028,123336,325452,0.44580001,39684,103662,213774,0,0,1935,58,16638392,25499000,69085872,1
1993,0,194,1,1328,Akita 1,11594,1993,<U+52A0><U+6210><U+7FA9><U+81E3>,0,0,0,0,2,0,40,18,Akita,1,501,501,Tohoku,0,0,0,<U+793E><U+4F1A><U+515A>,JSP,2,55265,395158,567570,0.13985545,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,730079,346741,383337,119028,123336,325452,0.44580001,39684,103662,213774,0,0,1946,47,6133195,25499000,69085872,0
1993,0,197,1,1378,Akita 1,17135,1993,<U+718A><U+8C37><U+5553><U+6CBB>,0,0,0,0,1,0,40,18,Akita,1,501,501,Tohoku,0,0,0,<U+6182><U+56FD><U+7DAD><U+65B0><U+540C><U+5FD7><U+4F1A>,Minor Party,99,926,395158,567570,0.00234337,7,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,730079,346741,383337,119028,123336,325452,0.44580001,39684,103662,213774,0,0,1943,50,1936255,25499000,69085872,0
1993,0,198,1,1381,Akita 1,17560,1993,<U+7560><U+5C71><U+5065><U+6CBB><U+90CE>,0,0,0,0,1,1,40,18,Akita,1,501,501,Tohoku,0,1,0,<U+793E><U+4F1A><U+515A>,JSP,2,67738,395158,567570,0.17142004,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,730079,346741,383337,119028,123336,325452,0.44580001,39684,103662,213774,0,0,1933,59,8932533,25499000,69085872,0
1993,0,199,1,1412,Akita 1,18606,1993,<U+8429><U+539F><U+548C><U+5B50>,0,0,0,0,1,0,40,18,Akita,1,501,501,Tohoku,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,44437,395158,567570,0.11245375,6,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,730079,346741,383337,119028,123336,325452,0.44580001,39684,103662,213774,0,1,1941,52,5512972,25499000,69085872,0
1993,1,204,1,1420,Akita 1,19369,1993,<U+91CE><U+5442><U+7530><U+82B3><U+6210>,0,0,0,0,4,4,40,18,Akita,1,501,501,Tohoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,78368,395158,567570,0.19832067,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,730079,346741,383337,119028,123336,325452,0.44580001,39684,103662,213774,0,0,1929,64,17410428,25499000,69085872,1
1993,0,206,1,1444,Akita 2,11268,1993,<U+4F50><U+85E4><U+6804><U+5409>,0,0,0,0,1,0,40,18,Akita,2,502,502,Tohoku,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,7609,303478,383498,0.02507266,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,489113,233651,255462,82134,95902,74604,0.1525,50509,92063,110599,0,0,1942,51,3588107,24863500,67814952,0
1993,0,211,1,1464,Akita 2,14389,1993,<U+5DDD><U+4FE3><U+5065><U+4E8C><U+90CE>,0,0,0,0,9,8,40,18,Akita,2,502,502,Tohoku,0,0,1,<U+793E><U+4F1A><U+515A>,JSP,2,58773,303478,383498,0.19366478,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,489113,233651,255462,82134,95902,74604,0.1525,50509,92063,110599,0,0,1926,67,16140162,24863500,67814952,0
1993,1,214,1,1479,Akita 2,14723,1993,<U+5FA1><U+6CD5><U+5DDD><U+82F1><U+6587>,0,0,0,0,3,2,40,18,Akita,2,502,502,Tohoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,64105,303478,383498,0.21123442,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,489113,233651,255462,82134,95902,74604,0.1525,50509,92063,110599,0,0,1936,57,12375186,24863500,67814952,1
1993,1,218,1,1498,Akita 2,15396,1993,<U+6751><U+5CA1><U+517C><U+9020>,0,0,0,0,8,7,40,18,Akita,2,502,502,Tohoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,78354,303478,383498,0.25818675,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,489113,233651,255462,82134,95902,74604,0.1525,50509,92063,110599,0,0,1931,62,16638351,24863500,67814952,1
1993,0,220,1,1506,Akita 2,15887,1993,<U+6817><U+6797><U+6B21><U+7F8E>,0,0,0,0,2,0,40,18,Akita,2,502,502,Tohoku,0,0,0,<U+793E><U+4F1A><U+515A>,JSP,2,23904,303478,383498,0.07876683,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,489113,233651,255462,82134,95902,74604,0.1525,50509,92063,110599,0,0,1948,44,6791097,24863500,67814952,0
1993,0,226,1,1537,Akita 2,18201,1993,<U+7B39><U+5C71><U+767B><U+751F>,0,0,0,0,6,4,40,18,Akita,2,502,502,Tohoku,0,1,0,<U+65B0><U+751F><U+515A>,Renewal,14,70733,303478,383498,0.23307456,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,489113,233651,255462,82134,95902,74604,0.1525,50509,92063,110599,0,0,1941,52,12282052,24863500,67814952,0
1993,0,231,1,1645,Aomori 1,10917,1993,<U+4ECA><U+6751><U+4FEE>,0,0,0,0,1,1,40,18,Aomori,1,201,201,Tohoku,0,1,0,<U+793E><U+4F1A><U+515A>,JSP,2,66437,452145,736754,0.14693738,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,965203,462923,502280,178082,132626,487055,0.50459999,61281,120169,288705,0,0,1942,51,11784769,29909400,94126984,0
1993,0,232,1,1677,Aomori 1,12545,1993,<U+5927><U+4E45><U+4FDD><U+5229><U+592B>,0,0,0,0,1,0,40,18,Aomori,1,201,201,Tohoku,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,5959,452145,736754,0.0131794,7,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,965203,462923,502280,178082,132626,487055,0.50459999,61281,120169,288705,0,0,1943,50,358200,29909400,94126984,0
1993,1,236,1,1687,Aomori 1,12644,1993,<U+5927><U+5CF6><U+7406><U+68EE>,0,0,0,0,5,4,40,18,Aomori,1,201,201,Tohoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,102921,452145,736754,0.22762831,2,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,965203,462923,502280,178082,132626,487055,0.50459999,61281,120169,288705,0,0,1946,47,19553633,29909400,94126984,1
1993,0,238,1,1701,Aomori 1,13868,1993,<U+5C71><U+5D0E><U+529B>,0,0,0,0,1,0,40,18,Aomori,1,201,201,Tohoku,0,0,0,<U+65E5><U+672C><U+65B0><U+515A>,JNP,13,58412,452145,736754,0.12918865,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,965203,462923,502280,178082,132626,487055,0.50459999,61281,120169,288705,0,0,1947,46,10578181,29909400,94126984,0
1993,1,244,1,1750,Aomori 1,16729,1993,<U+6D25><U+5CF6><U+96C4><U+4E8C>,0,0,0,0,7,7,40,18,Aomori,1,201,201,Tohoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,87182,452145,736754,0.19281868,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,965203,462923,502280,178082,132626,487055,0.50459999,61281,120169,288705,0,0,1930,63,20273622,29909400,94126984,1
1993,1,248,1,1779,Aomori 1,17387,1993,<U+7530><U+540D><U+90E8><U+5321><U+7701>,0,0,0,0,7,6,40,18,Aomori,1,201,201,Tohoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,105905,452145,736754,0.23422796,1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,965203,462923,502280,178082,132626,487055,0.50459999,61281,120169,288705,0,0,1934,59,19340209,29909400,94126984,1
1993,0,255,1,1811,Aomori 1,20185,1993,<U+9AD8><U+6A4B><U+5343><U+9DB4><U+5B50>,0,0,0,0,1,0,40,18,Aomori,1,201,201,Tohoku,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,25329,452145,736754,0.05601964,6,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,965203,462923,502280,178082,132626,487055,0.50459999,61281,120169,288705,0,1,1959,33,12238367,29909400,94126984,0
1993,0,260,1,1853,Aomori 2,13791,1993,<U+5C71><U+5185><U+5F18>,0,0,0,0,3,1,40,18,Aomori,2,202,202,Tohoku,0,0,1,<U+793E><U+4F1A><U+515A>,JSP,2,36997,282270,405835,0.13106954,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,516944,241493,275450,88999,86131,166353,0.32179999,73070,58835,125944,0,0,1929,64,7623596,25199200,61918984,0
1993,0,261,1,1869,Aomori 2,14503,1993,<U+5DE5><U+85E4><U+7AE0>,0,0,0,0,1,0,40,18,Aomori,2,202,202,Tohoku,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,17043,282270,405835,0.06037836,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,516944,241493,275450,88999,86131,166353,0.32179999,73070,58835,125944,0,0,1930,63,4114705,25199200,61918984,0
1993,0,265,1,1882,Aomori 2,15197,1993,<U+6728><U+6751><U+5B88><U+7537>,0,0,0,0,7,4,40,18,Aomori,2,202,202,Tohoku,0,1,1,<U+65B0><U+751F><U+515A>,Renewal,14,83832,282270,405835,0.29699224,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,1,516944,241493,275450,88999,86131,166353,0.32179999,73070,58835,125944,0,0,1938,55,11493858,25199200,61918984,0
1993,1,272,1,1941,Aomori 2,17444,1993,<U+7530><U+6CA2><U+5409><U+90CE>,0,0,0,0,12,12,40,18,Aomori,2,202,202,Tohoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,67962,282270,405835,0.24076948,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,516944,241493,275450,88999,86131,166353,0.32179999,73070,58835,125944,0,0,1918,75,13913901,25199200,61918984,1
1993,1,276,1,1958,Aomori 2,18156,1993,<U+7AF9><U+5185><U+9ECE><U+4E00>,0,0,0,0,11,10,40,18,Aomori,2,202,202,Tohoku,0,1,0,<U+81EA><U+6C11><U+515A>,LDP,1,76436,282270,405835,0.27079038,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,516944,241493,275450,88999,86131,166353,0.32179999,73070,58835,125944,0,0,1926,67,24772925,25199200,61918984,1
1993,0,281,1,2041,Chiba 1,12001,1993,<U+5409><U+5CEF><U+5553><U+6674>,0,0,0,0,1,0,40,18,Chiba,1,1201,1201.1,Minami Kanto,0,0,0,<U+793E><U+4F1A><U+515A>,JSP,2,82633,855148,1451858,0.09663006,7,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1918180,977763,940417,313207,166685,1666317,0.86870003,16198,272414,677554,0,0,1949,44,8808156,32220100,112500000,0
1993,0,288,1,2087,Chiba 1,14113,1993,<U+5CA1><U+5CF6><U+6B63><U+4E4B>,0,0,0,0,3,3,40,18,Chiba,1,1201,1201.1,Minami Kanto,0,1,1,<U+65B0><U+751F><U+515A>,Renewal,14,151163,855148,1451858,0.17676823,2,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1918180,977763,940417,313207,166685,1666317,0.86870003,16198,272414,677554,0,0,1930,63,23033466,32220100,112500000,0
1993,0,290,1,2102,Chiba 1,14745,1993,<U+5FD7><U+4F4D><U+548C><U+592B>,0,0,0,0,1,1,40,18,Chiba,1,1201,1201.1,Minami Kanto,0,1,0,<U+5171><U+7523><U+515A>,JCP,5,98297,855148,1451858,0.11494735,5,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1918180,977763,940417,313207,166685,1666317,0.86870003,16198,272414,677554,0,0,1954,39,10034295,32220100,112500000,0
1993,1,296,1,2136,Chiba 1,16486,1993,<U+6C5F><U+53E3><U+4E00><U+96C4>,0,0,0,0,3,2,40,18,Chiba,1,1201,1201.1,Minami Kanto,0,0,1,<U+81EA><U+6C11><U+515A>,LDP,1,97277,855148,1451858,0.11375458,6,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1918180,977763,940417,313207,166685,1666317,0.86870003,16198,272414,677554,0,0,1937,56,12311464,32220100,112500000,1
1993,0,298,1,2142,Chiba 1,16970,1993,<U+6E21><U+8FBA><U+5353><U+4E5F>,0,0,0,0,1,0,40,18,Chiba,1,1201,1201.1,Minami Kanto,0,0,0,<U+6C11><U+4E3B><U+793E><U+4F1A><U+515A>,DSP,4,22935,855148,1451858,0.02681992,8,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1918180,977763,940417,313207,166685,1666317,0.86870003,16198,272414,677554,0,0,1964,29,14618863,32220100,112500000,0
1993,0,301,1,2159,Chiba 1,18390,1993,<U+8107><U+672C><U+548C><U+592B>,0,0,0,0,3,0,40,18,Chiba,1,1201,1201.1,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,4835,855148,1451858,0.00565399,9,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1918180,977763,940417,313207,166685,1666317,0.86870003,16198,272414,677554,0,0,1942,51,655831,32220100,112500000,0
1993,1,305,1,2165,Chiba 1,18395,1993,<U+81FC><U+4E95><U+65E5><U+51FA><U+7537>,0,0,0,0,6,5,40,18,Chiba,1,1201,1201.1,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,108613,855148,1451858,0.12701076,4,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1918180,977763,940417,313207,166685,1666317,0.86870003,16198,272414,677554,0,0,1939,54,19671005,32220100,112500000,1
1993,0,307,1,2191,Chiba 1,19412,1993,<U+91CE><U+7530><U+4F73><U+5F66>,0,0,0,0,1,1,40,18,Chiba,1,1201,1201.1,Minami Kanto,0,1,0,<U+65E5><U+672C><U+65B0><U+515A>,JNP,13,175671,855148,1451858,0.2054276,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1918180,977763,940417,313207,166685,1666317,0.86870003,16198,272414,677554,0,0,1957,36,11410431,32220100,112500000,0
1993,0,311,1,2215,Chiba 1,20335,1993,<U+9CE5><U+5C45><U+4E00><U+96C4>,0,0,0,0,9,8,40,18,Chiba,1,1201,1201.1,Minami Kanto,0,1,1,<U+516C><U+660E><U+515A>,Komeito,3,113706,855148,1451858,0.13296646,3,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1918180,977763,940417,313207,166685,1666317,0.86870003,16198,272414,677554,0,0,1937,56,11949465,32220100,112500000,0
1993,1,312,1,2336,Chiba 2,11021,1993,<U+4F0A><U+85E4><U+548C><U+7537>,0,0,0,0,1,0,40,18,Chiba,2,1202,1202,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,39090,437781,701201,0.08929122,6,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,944563,468012,476551,172178,118998,376200,0.39829999,54999,129556,288051,0,0,1948,45,10088013,27036000,1.11E+08,1
1993,0,316,1,2355,Chiba 2,13099,1993,<U+5B9F><U+5DDD><U+5E78><U+592B>,0,0,0,0,1,1,40,18,Chiba,2,1202,1202,Minami Kanto,0,1,0,<U+65B0><U+751F><U+515A>,Renewal,14,80554,437781,701201,0.18400524,2,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,944563,468012,476551,172178,118998,376200,0.39829999,54999,129556,288051,0,0,1943,50,10773055,27036000,1.11E+08,0
1993,0,320,1,2377,Chiba 2,13400,1993,<U+5C0F><U+5DDD><U+56FD><U+5F66>,0,0,0,0,7,6,40,18,Chiba,2,1202,1202,Minami Kanto,0,0,1,<U+793E><U+4F1A><U+515A>,JSP,2,42744,437781,701201,0.09763786,5,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,944563,468012,476551,172178,118998,376200,0.39829999,54999,129556,288051,0,0,1933,60,11095615,27036000,1.11E+08,0
1993,0,324,1,2416,Chiba 2,15149,1993,<U+6728><U+5185><U+662D><U+4E8C>,0,0,0,0,1,0,40,18,Chiba,2,1202,1202,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,3740,437781,701201,0.00854308,10,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,944563,468012,476551,172178,118998,376200,0.39829999,54999,129556,288051,0,0,1955,38,4499008,27036000,1.11E+08,0
1993,1,328,1,2426,Chiba 2,15747,1993,<U+6797><U+5E79><U+96C4>,0,0,0,0,1,1,40,18,Chiba,2,1202,1202,Minami Kanto,0,1,0,<U+81EA><U+6C11><U+515A>,LDP,1,67016,437781,701201,0.15308111,3,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,944563,468012,476551,172178,118998,376200,0.39829999,54999,129556,288051,0,0,1947,46,23609855,27036000,1.11E+08,1
1993,1,332,1,2458,Chiba 2,16422,1993,<U+6C34><U+91CE><U+6E05>,0,0,0,0,11,9,40,18,Chiba,2,1202,1202,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,84734,437781,701201,0.1935534,1,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,944563,468012,476551,172178,118998,376200,0.39829999,54999,129556,288051,0,0,1925,68,15511829,27036000,1.11E+08,1
1993,0,334,1,2466,Chiba 2,16928,1993,<U+6E05><U+7530><U+4E43><U+308A><U+5B50>,0,0,0,0,2,0,40,18,Chiba,2,1202,1202,Minami Kanto,0,0,0,<U+793E><U+4F1A><U+515A>,JSP,2,29909,437781,701201,0.06831955,8,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,944563,468012,476551,172178,118998,376200,0.39829999,54999,129556,288051,0,1,1954,40,10549989,27036000,1.11E+08,0
